image,annotation,fireextinguisher,chair,exit,clock,trashbin,screen,printer
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_315.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/761.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1005.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/374.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_131.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1834.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_296.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1719.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_159.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1864.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_658.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1141.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_753.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1247.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_966.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1483.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_187.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/618.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_204.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/638.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_733.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1225.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_148.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1574.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_33.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2141.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_46.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1968.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_79.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/343.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_161.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2096.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_222.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1656.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_558.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1030.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_650.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1133.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_481.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/945.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_87.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2200.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1021.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/392.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_171.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/229.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_123.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2054.json,1,1,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1135.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/518.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1100.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/480.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_350.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/800.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_13.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/35.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_773.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1269.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_106.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/9.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_113.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1814.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_127.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1551.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_174.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/232.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_840.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1344.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1066.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/441.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1142.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/526.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_193.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/625.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_203.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1635.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_618.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1097.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_867.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1373.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_31.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1723.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_50.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/95.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_12.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/544.json,0,0,0,0,1,0,1
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_37.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1958.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_504.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/971.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_59.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1982.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_154.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/210.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_710.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1200.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_986.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1505.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_23.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/282.json,0,0,1,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_649.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1131.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_190.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1899.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_102.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/390.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_485.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/949.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_192.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/252.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_137.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2069.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_673.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1158.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_432.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/891.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_903.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1414.json,0,0,0,0,1,0,1
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_14.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2072.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1138.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/521.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_848.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1352.json,0,0,0,1,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_66.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1990.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_564.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1037.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_30.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/744.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_232.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/669.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_114.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/18.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_42.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/877.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_62.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2173.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_138.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2070.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_543.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1014.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_149.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2082.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_309.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/754.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_768.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1263.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_158.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/214.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_748.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1241.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_493.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/958.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_115.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2045.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_206.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1638.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_143.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1847.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_933.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1447.json,0,1,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_93.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2020.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_141.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/568.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_932.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1446.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_27.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/69.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_151.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1578.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_42.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/86.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_775.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1271.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_452.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/913.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_109.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/467.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_422.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/880.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1056.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/430.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1045.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/418.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1040.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/413.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_236.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1671.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_142.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/197.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_171.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2107.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_59.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1753.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_26.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/285.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_248.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1684.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_167.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1873.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_653.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1136.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_143.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1569.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_684.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1170.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_230.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/667.json,1,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_247.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/685.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_139.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1842.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1011.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/381.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_102.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1524.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_542.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1013.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_132.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2064.json,0,1,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_27.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1947.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_104.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1804.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_31.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/291.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_902.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1413.json,0,0,0,0,1,0,1
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_94.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/360.json,0,0,0,0,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_919.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1431.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_99.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/365.json,0,1,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1141.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/525.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_148.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/575.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_285.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1707.json,0,0,0,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_978.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1496.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_255.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/694.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_265.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/705.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_34.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1726.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_67.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/113.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_645.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1127.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1042.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/415.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_161.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/590.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_724.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1215.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_75.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/339.json,0,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_1107.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/487.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_7.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1765.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_60.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1077.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_579.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1053.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_611.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1090.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_418.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/875.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_6/frame_s6_74.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/2186.json,1,0,1,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_125.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1827.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_40.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1962.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_842.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1346.json,0,0,0,1,1,0,1
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_390.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/844.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_500.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/967.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_166.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/595.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_466.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/928.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_48.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/309.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_215.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1927.json,0,0,0,0,0,1,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_900.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1411.json,0,0,0,1,0,0,1
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_188.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1896.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_872.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1379.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_18.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/59.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_109.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/160.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_514.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/982.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_133.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/187.json,1,0,1,0,1,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_186.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/245.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_884.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1392.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_620.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1100.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_107.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/158.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_1/frame_s1_8.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/127.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_73.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1769.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_4/frame_s4_54.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1748.json,0,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_2/frame_s2_60.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/323.json,1,0,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_5/frame_s5_19.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1898.json,1,0,1,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_606.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1084.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_355.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/805.json,0,0,0,1,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_744.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/1237.json,0,1,0,0,0,0,0
/home/evgenii/repos/indoor/Dataset/sequence_3/frame_s3_330.jpg,/home/evgenii/repos/indoor/Dataset/annotations_processed/778.json,1,0,0,0,0,0,0
